# Logfile created on 2025-08-28 21:34:42 +0900 by logger.rb/v1.5.3
2025-08-28 21:34:42 +0900: Memory Usage (501312K) : Starting running IHP-SG13G2 Klayout DRC runset on /home/ckdur/Documents/SymbioticEDA/asicone_sg13g2/chip/signoff/outputs/asicone_202508.fill.gds
2025-08-28 21:34:42 +0900: Memory Usage (501312K) : Ruby Version for klayout: 3.2.3
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : Loading database to memory is complete.
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : IHP-SG13G2 Klayout DRC runset output at: /home/ckdur/Documents/SymbioticEDA/asicone_sg13g2/chip/signoff/reports/asicone_202508.fill_asicone_202508_topmetal2filler.lyrdb
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : Evaluate switches.
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : table_name selected  topmetal2filler
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : Klayout will use 10 thread(s)
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : flat mode is enabled for topmetal2filler table.
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : FEOL enabled: true
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : BEOL enabled: true
2025-08-28 21:34:44 +0900: Memory Usage (547132K) : OffGrid enabled: true
2025-08-28 21:36:58 +0900: Memory Usage (978732K) : salblock_drw has 65 polygons
2025-08-28 21:37:02 +0900: Memory Usage (978732K) : via2_drw has 113723 polygons
2025-08-28 21:37:04 +0900: Memory Usage (978732K) : metal3_drw has 5065 polygons
2025-08-28 21:37:04 +0900: Memory Usage (978732K) : metal3_pin has 242 polygons
2025-08-28 21:37:04 +0900: Memory Usage (978732K) : metal3_mask has 0 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_filler has 41149 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_nofill has 0 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_slit has 0 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_text has 593 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_opc has 0 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_noqrc has 0 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_res has 0 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_iprobe has 0 polygons
2025-08-28 21:37:05 +0900: Memory Usage (978732K) : metal3_diffprb has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : nwell_drw has 226 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : nwell_pin has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : nbulay_drw has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : nbulay_pin has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : nbulay_block has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : emwind_drw has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : emwind_opc has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : deepco_drw has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : deepco_drw has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : mim_drw has 0 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : edgeseal_drw has 1 polygons
2025-08-28 21:37:08 +0900: Memory Usage (978732K) : edgeseal_bound has 1 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : substrate_drw has 164 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : substrate_text has 0 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : dfpad_drw has 38 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : dfpad_pillar has 0 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : dfpad_sbump has 0 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : thickgateox_drw has 74 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : pldb_drw has 0 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : pwell_drw has 0 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : pwell_pin has 0 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : pwell_block has 0 polygons
2025-08-28 21:37:09 +0900: Memory Usage (978732K) : ic_drw has 0 polygons
2025-08-28 21:37:12 +0900: Memory Usage (978732K) : via3_drw has 115220 polygons
2025-08-28 21:37:13 +0900: Memory Usage (978732K) : metal4_drw has 2679 polygons
2025-08-28 21:37:13 +0900: Memory Usage (978732K) : metal4_pin has 76 polygons
2025-08-28 21:37:13 +0900: Memory Usage (978732K) : metal4_mask has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_filler has 41725 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_nofill has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_slit has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_text has 426 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_opc has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_noqrc has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_res has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_iprobe has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : metal4_diffprb has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : heattrans_drw has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : heatres_drw has 38 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : pempoly_drw has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : fbe_drw has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : empoly_drw has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : ldmos_drw has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : pbiwind_drw has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : digisub_drw has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : nodrc_drw has 0 polygons
2025-08-28 21:37:15 +0900: Memory Usage (978732K) : text_drw has 1117 polygons
2025-08-28 21:37:18 +0900: Memory Usage (978732K) : via4_drw has 122691 polygons
2025-08-28 21:37:19 +0900: Memory Usage (978732K) : metal5_drw has 544 polygons
2025-08-28 21:37:19 +0900: Memory Usage (978732K) : metal5_pin has 85 polygons
2025-08-28 21:37:19 +0900: Memory Usage (978732K) : metal5_mask has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_filler has 40838 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_nofill has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_slit has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_text has 421 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_opc has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_noqrc has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_res has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_iprobe has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : metal5_diffprb has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : radhard_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : memcap_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : varicap_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : flash_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : intbondvia_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : intbondmet_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : devbondvia_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : devbondmet_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : devtrench_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : redist_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : graphbot_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : graphtop_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : antvia1_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : antmetal2_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : graphcont_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : siwg_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : siwg_filler has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : siwg_nofill has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : sigrating_drw has 0 polygons
2025-08-28 21:37:20 +0900: Memory Usage (978732K) : singrating_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphpas_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : emwind3_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : emwihv3_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : redbulay_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : smos_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphpad_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : polimide_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : polimide_pin has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_pin has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_esd has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_diode has 220 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_tsv has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_iprobe has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_diffprb has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_pillar has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_sbump has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_otp has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_pdiode has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_mom has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : recog_pcm has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : colopen_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmetal1_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmetal1_filler has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmetal1_nofill has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmetal1_slit has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmetal1_opc has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmet1l_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmet1l_filler has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmet1l_nofill has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmet1l_slit has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphmet1l_opc has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : extblock_drw has 65 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : nldd_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : pldd_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : next_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : pext_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : nexthv_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : pexthv_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : graphgate_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : sinwg_drw has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : sinwg_filler has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : sinwg_nofill has 0 polygons
2025-08-28 21:37:21 +0900: Memory Usage (978732K) : mempad_drw has 0 polygons
2025-08-28 21:37:24 +0900: Memory Usage (978732K) : topvia1_drw has 101818 polygons
2025-08-28 21:37:24 +0900: Memory Usage (978732K) : topmetal1_drw has 87 polygons
2025-08-28 21:37:24 +0900: Memory Usage (978732K) : topmetal1_pin has 82 polygons
2025-08-28 21:37:24 +0900: Memory Usage (978732K) : topmetal1_mask has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : topmetal1_filler has 6540 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : topmetal1_nofill has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : topmetal1_slit has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : topmetal1_text has 421 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : topmetal1_noqrc has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : topmetal1_res has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : topmetal1_iprobe has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : topmetal1_diffprb has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : inldpwl_drw has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : polyres_drw has 115 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : polyres_pin has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : vmim_drw has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : nbulaycut_drw has 0 polygons
2025-08-28 21:37:25 +0900: Memory Usage (978732K) : antmetal1_drw has 0 polygons
2025-08-28 21:37:27 +0900: Memory Usage (978732K) : topvia2_drw has 63729 polygons
2025-08-28 21:37:27 +0900: Memory Usage (978732K) : topmetal2_drw has 44 polygons
2025-08-28 21:37:27 +0900: Memory Usage (978732K) : topmetal2_pin has 89 polygons
2025-08-28 21:37:27 +0900: Memory Usage (978732K) : topmetal2_mask has 0 polygons
2025-08-28 21:37:27 +0900: Memory Usage (978732K) : topmetal2_filler has 8916 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : topmetal2_nofill has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : topmetal2_slit has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : topmetal2_text has 339 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : topmetal2_noqrc has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : topmetal2_res has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : topmetal2_iprobe has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : topmetal2_diffprb has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : snsring_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : sensor_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : snsarms_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : snscmosvia_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : colwind_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : flm_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : hafniumox_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : memvia_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : thinfilmres_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : rfmem_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m2m3 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m2m4 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m2m5 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m2tm1 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m2tm2 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m3m4 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m3m5 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m3tm1 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m3tm2 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m4m5 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m4tm1 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m4tm2 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m5tm1 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m5tm2 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_tm1tm2 has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m1sub has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m2sub has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m3sub has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m4sub has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_m5sub has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_tm1sub has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : norcx_tm2sub has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : snsbotvia_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : snstopvia_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : deepvia_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : fgetch_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : ctrgat_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : fgimp_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : emwihv_drw has 0 polygons
2025-08-28 21:37:28 +0900: Memory Usage (978732K) : lbe_drw has 0 polygons
